Catalog Number,Kind of Object,Scientific Name,Family,Phylum,Class,Order,Identified By,Date Identified,Current Identification,Other Identifications,Type Status,Type Citations,Kind of Voucher,Classification,Common Name,Collection Name,Specimen Count,Sex and Stage,Preparation,Station Number,Collector(s),Date Collected,Collection Method,Ocean,Sea/Gulf,Bay/Sound,Country,Province/State,District/County,City/Town,Precise Locality,Centroid Latitude,Centroid Longitude,Elevation (m),Expedition Name,Vessel,Cruise,River Basin,Microhabitat Description,Depth (m),Depth Notes,Geologic Age,Notes,Field Number(s),Other Numbers (Type : Value),Accession Number,Genetic Sample Type,Biorepository Number,Specimen Voucher Number,Bold ID,GenBank Numbers,Preservation Method,Embargo?,Depleted?,Record Last Modified,EZID
USNM 1005594,Image,Madracis sp.,Pocilloporidae,Cnidaria,Anthozoa,Scleractinia,,,Madracis sp. : Pocilloporidae : Scleractinia : Anthozoa : Cnidaria,,,,,"Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Pocilloporidae",Corals,BOEM Collections; Mississippi/Alabama Pinnacle Trend Ecosystem Monitoring; MAPTEM,0,,,4,Continental Shelf Associates for BLM/ MMS; Texas A & M University,7 May 1997 to 18 May 1997,ROV - SeaROVER,North Atlantic Ocean,Gulf of Mexico,,United States,Mississippi,,,,29.3275,-87.7688,,MAPTEM,Tommy Munro R/V,1C,,,96.5 to 108.7,,,,MMS-MAPTEM/1C-4,photo slide number : 84,2024714,,,,,,,,,11/1/2019 15:50,http://n2t.net/ark:/65665/318d91738-ce28-4733-91b2-c5b0cb8d480c
USNM 1005597,Image,Madracis sp.,Pocilloporidae,Cnidaria,Anthozoa,Scleractinia,,,Madracis sp. : Pocilloporidae : Scleractinia : Anthozoa : Cnidaria,,,,,"Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Pocilloporidae",Corals,BOEM Collections; Mississippi/Alabama Pinnacle Trend Ecosystem Monitoring; MAPTEM,0,,,4,Continental Shelf Associates for BLM/ MMS; Texas A & M University,7 May 1997 to 18 May 1997,ROV - SeaROVER,North Atlantic Ocean,Gulf of Mexico,,United States,Mississippi,,,,29.3275,-87.7688,,MAPTEM,Tommy Munro R/V,1C,,,96.5 to 108.7,,,,MMS-MAPTEM/1C-4,photo slide number : 85,2024714,,,,,,,,,11/1/2019 15:50,http://n2t.net/ark:/65665/368f09fc5-6a1f-4ecc-9e9d-26f2e2ca32ad
USNM 1005602,Image,Madracis sp.,Pocilloporidae,Cnidaria,Anthozoa,Scleractinia,,,Madracis sp. : Pocilloporidae : Scleractinia : Anthozoa : Cnidaria,,,,,"Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Pocilloporidae",Corals,BOEM Collections; Mississippi/Alabama Pinnacle Trend Ecosystem Monitoring; MAPTEM,0,,,4,Continental Shelf Associates for BLM/ MMS; Texas A & M University,7 May 1997 to 18 May 1997,ROV - SeaROVER,North Atlantic Ocean,Gulf of Mexico,,United States,Mississippi,,,,29.3275,-87.7688,,MAPTEM,Tommy Munro R/V,1C,,,96.5 to 108.7,,,,MMS-MAPTEM/1C-4,photo slide number : 86,2024714,,,,,,,,,11/1/2019 15:50,http://n2t.net/ark:/65665/316442262-1b1e-48b9-91a4-ba173ee85a2e
USNM 1005663,Image,Madracis sp.,Pocilloporidae,Cnidaria,Anthozoa,Scleractinia,,,Madracis sp. : Pocilloporidae : Scleractinia : Anthozoa : Cnidaria,,,,,"Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Pocilloporidae",Corals,BOEM Collections; Mississippi/Alabama Pinnacle Trend Ecosystem Monitoring; MAPTEM,0,,,4,Continental Shelf Associates for BLM/ MMS; Texas A & M University,Jul 1999 to Aug 1999,ROV - SeaROVER,North Atlantic Ocean,Gulf of Mexico,,United States,Mississippi,,,,29.3275,-87.7688,,MAPTEM,Tommy Munro R/V,M4,,,96.5 to 108.7,,,,MMS-MAPTEM/M4-4,photo slide number : 103,2024714,,,,,,,,,11/1/2019 15:50,http://n2t.net/ark:/65665/345166824-eff0-40a3-a026-37acc16e0501
USNM 1005669,Image,Madracis sp.,Pocilloporidae,Cnidaria,Anthozoa,Scleractinia,,,Madracis sp. : Pocilloporidae : Scleractinia : Anthozoa : Cnidaria,,,,,"Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Pocilloporidae",Corals,BOEM Collections; Mississippi/Alabama Pinnacle Trend Ecosystem Monitoring; MAPTEM,0,,,5,Continental Shelf Associates for BLM/ MMS; Texas A & M University,7 May 1997 to 18 May 1997,ROV - SeaROVER,North Atlantic Ocean,Gulf of Mexico,,United States,Mississippi,,,,29.3933,-87.9808,,MAPTEM,Tommy Munro R/V,1C,,,61.8 to 77.6,,,,MMS-MAPTEM/1C-5,photo slide number : 107,2024714,,,,,,,,,11/1/2019 15:50,http://n2t.net/ark:/65665/30c7303d0-4a16-4ece-b315-13c7f97eec5a
USNM 1006503,Specimen/Lot,Madracis sp.,Pocilloporidae,Cnidaria,Anthozoa,Scleractinia,"Cairns, Stephen D., Smithsonian Institution, National Museum of Natural History",2001,Madracis sp. : Pocilloporidae : Scleractinia : Anthozoa : Cnidaria,,,,,"Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Pocilloporidae",Corals,,1,,,Mutremdiu 2,Coral Reef Research Foundation,28-Feb-01,,North Pacific Ocean,,,Palau,,,Koror,"Koror, Mutremdiu 2",7.2735,134.524,,,Deepworker DSR/V,,,,,unknown but likely between 122 - 152 meters,,,CRCNI391,,2026966,,,,,,,,,3/29/2017 19:40,http://n2t.net/ark:/65665/37c8c7238-c708-4a73-b1a6-e9167e605b26
USNM 1014813,Specimen/Lot,Madracis sp.,Pocilloporidae,Cnidaria,Anthozoa,Scleractinia,"Cairns, Stephen D., Smithsonian Institution, National Museum of Natural History",,Madracis sp. : Pocilloporidae : Scleractinia : Anthozoa : Cnidaria,,,,,"Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Pocilloporidae",Corals,,1,,,BS-1,,10-Oct-80,Submersible,North Atlantic Ocean,Gulf of Mexico,,United States,Texas,,,"Flower Garden Banks National Marine Sanctuary, East Flower Garden Bank",27.92,-93.82,,,,,,,49 to 53,,,,,,2023111,,,,,,,,,3/29/2017 16:47,http://n2t.net/ark:/65665/3c8d043a3-31e5-48e7-a6a0-331d26294e6e
USNM 1014850,Specimen/Lot,Madracis sp.,Pocilloporidae,Cnidaria,Anthozoa,Scleractinia,"Cairns, Stephen D., Smithsonian Institution, National Museum of Natural History",2001,Madracis sp. : Pocilloporidae : Scleractinia : Anthozoa : Cnidaria,,,,,"Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Pocilloporidae",Corals,,6 ca.,,,,"Bright, T.",22-Jun-75,Submersible,North Atlantic Ocean,Gulf of Mexico,,United States,Texas,,,"Flower Garden Banks National Marine Sanctuary, East Flower Garden Bank",27.92,-93.82,,,,75 V-VI,,,55,,,,,,2023111,,,,,,,,,3/29/2017 16:47,http://n2t.net/ark:/65665/309d93cae-ba89-4d3d-ba14-78d7b546a401
USNM 1014898,Specimen/Lot,Madracis sp.,Pocilloporidae,Cnidaria,Anthozoa,Scleractinia,"Cairns, Stephen D., Smithsonian Institution, National Museum of Natural History",2001,Madracis sp. : Pocilloporidae : Scleractinia : Anthozoa : Cnidaria,,,,,"Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Pocilloporidae",Corals,,3,,,,"Bright, T.",9-Jun-72,Scuba,North Atlantic Ocean,Gulf of Mexico,,United States,Texas,,,"Flower Garden Banks National Marine Sanctuary, West Flower Garden Bank",27.87,-93.82,,,,,,,23 to 26,,,,,,2023111,,,,,,,,,3/29/2017 16:47,http://n2t.net/ark:/65665/38e04a1d2-87f8-4ddf-af1a-9bc16cffa1fe
USNM 1014904,Specimen/Lot,Madracis sp.,Pocilloporidae,Cnidaria,Anthozoa,Scleractinia,"Cairns, Stephen D., Smithsonian Institution, National Museum of Natural History",2001,Madracis sp. : Pocilloporidae : Scleractinia : Anthozoa : Cnidaria,,,,,"Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Pocilloporidae",Corals,,1,,,75G7-III/35,,May-75,Dredge,North Atlantic Ocean,Gulf of Mexico,,United States,Texas,,,"Flower Garden Banks National Marine Sanctuary, South Flower Garden Bank",27.43,-96.52,,,,,,,73,,,,,,2023111,,,,,,,,,11/18/2014 15:24,http://n2t.net/ark:/65665/3cff1c960-d660-47a0-a87f-db8799af8a07
USNM 1014913,Specimen/Lot,Madracis sp.,Pocilloporidae,Cnidaria,Anthozoa,Scleractinia,"Cairns, Stephen D., Smithsonian Institution, National Museum of Natural History",2003,Madracis sp. : Pocilloporidae : Scleractinia : Anthozoa : Cnidaria,,,,,"Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Pocilloporidae",Corals,,2,,,3005,,24-Oct-97,Submersible,North Atlantic Ocean,,,Bahamas,,,,Grand Bahama Island,26.6383,-78.9633,,,Johnson Sea Link II DSR/V,,,,249,,,,,,419924,,,,,,,,,11/18/2014 15:24,http://n2t.net/ark:/65665/3d1a37d78-4577-41fb-92bc-542e275222da
USNM 1015165,Specimen/Lot,Madracis sp.,Pocilloporidae,Cnidaria,Anthozoa,Scleractinia,"Zibrowius, Helmut, (CNRS-UA 41), Centre d'Oceanologie de Marseille (CNRS-UA 41) (FRANCE)",,Madracis sp. : Pocilloporidae : Scleractinia : Anthozoa : Cnidaria,,,,,"Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Pocilloporidae",Corals,,4 ca.,,,18,,21-Mar-63,,Indian Ocean,Andaman Sea,,Thailand,,,,"Phuket Island, West Of",7.57,98,,IIOE,Te Vega R/V,1,,,77,,,,,,260779,,,,,,,,,11/18/2014 15:24,http://n2t.net/ark:/65665/395d7c830-c9fb-4d12-b4b2-c4e485635e1e
USNM 1026496,Specimen/Lot,Madracis sp.,Pocilloporidae,Cnidaria,Anthozoa,Scleractinia,"Cairns, Stephen D., Smithsonian Institution, National Museum of Natural History",2004,Madracis sp. : Pocilloporidae : Scleractinia : Anthozoa : Cnidaria,,,,,"Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Pocilloporidae",Corals,,1,,,Dive 41,"Wicksten, M. K.",28-Sep-03,Rov,North Atlantic Ocean,Gulf of Mexico,,United States,Texas,,,West Flower Garden Bank,27.8208,-93.8369,,,Ronald Brown R/V,,,,90 to 100,,,,,,2031691,,,,,,,,,3/29/2017 19:40,http://n2t.net/ark:/65665/3d9aa0f19-be01-45fa-b012-c0384e4fb078
USNM 1026498,Specimen/Lot,Madracis sp.,Pocilloporidae,Cnidaria,Anthozoa,Scleractinia,"Cairns, Stephen D., Smithsonian Institution, National Museum of Natural History",2004,Madracis sp. : Pocilloporidae : Scleractinia : Anthozoa : Cnidaria,,,,,"Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Pocilloporidae",Corals,,2,,,Dive 36,"Wicksten, M. K.",25-Sep-03,Rov,North Atlantic Ocean,Gulf of Mexico,,,,,,Northern gulf,28.0797,-92,,,Ronald Brown R/V,,,,537,,,,,,2031691,,,,,,,,,3/29/2017 19:40,http://n2t.net/ark:/65665/3fb469c40-a222-49d9-8916-c24d4332e10c
USNM 1113078,Specimen/Lot,Madracis sp.,Pocilloporidae,Cnidaria,Anthozoa,Scleractinia,"Etnoyer, Peter",,Madracis sp. : Pocilloporidae : Scleractinia : Anthozoa : Cnidaria,,,,,"Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Pocilloporidae",Corals,,3,,,DIVE 140101,,14-Jan-06,,North Atlantic Ocean,Caribbean Sea,,,,,,"Lesser Antilles, Leeward Islands, Saba Bank, Coral Gardens",17.3459,-63.2506,,,,,,,24,,,,,,,,,,,,,,,11/18/2014 15:26,http://n2t.net/ark:/65665/3e7431ced-9f50-43f2-9781-32723a598b24
USNM 16141,Specimen/Lot,Madracis sp.,Pocilloporidae,Cnidaria,Anthozoa,Scleractinia,"Vaughn, T. W.",,Madracis sp. : Pocilloporidae : Scleractinia : Anthozoa : Cnidaria,,,,,"Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Pocilloporidae",Corals,,3,,,2319,United States Fish Commission,17 Jan 1885,Tangles,North Atlantic Ocean,,,Cuba,,,,"Straits Of Florida, off Havana",23.1769,-82.335,,,Albatross R/V,,,,262,,,,USFC/A2319,,,,,,,,,,,3/29/2017 16:47,http://n2t.net/ark:/65665/301721364-f2a6-467c-87b0-f83261a0f6fd
USNM 16144,Specimen/Lot,Madracis sp.,Pocilloporidae,Cnidaria,Anthozoa,Scleractinia,"Vaughn, T. W.",,Madracis sp. : Pocilloporidae : Scleractinia : Anthozoa : Cnidaria,,,,,"Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Pocilloporidae",Corals,,2,,,2322,United States Fish Commission,17 Jan 1885,Tangles,North Atlantic Ocean,,,Cuba,,,,"Straits Of Florida, off Havana",23.1817,-82.2958,,,Albatross R/V,,,,210,,,,USFC/A2322,,,,,,,,,,,3/29/2017 19:35,http://n2t.net/ark:/65665/33865dbeb-09c6-4d22-b2d4-98eccbca3adb
USNM 1123398,Specimen/Lot,Madracis sp.,Pocilloporidae,Cnidaria,Anthozoa,Scleractinia,"Cairns, Stephen D., Smithsonian Institution, National Museum of Natural History",,Madracis sp. : Pocilloporidae : Scleractinia : Anthozoa : Cnidaria,,,,,"Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Pocilloporidae",Corals,,3,,,30158,"Lang, J.",8 Jul 1976 (10 JUL 1976),,North Atlantic Ocean,Caribbean Sea,,Cayman Islands,,,,Grand Cayman,19.3667,-81.2233,,,,,,,875 to 900,,,,E-5-C-76,,,,,,,,,,,3/29/2017 16:49,http://n2t.net/ark:/65665/333ca9da3-9cc2-46b8-badd-49cfc9cb19be
USNM 1123400,Specimen/Lot,Madracis sp.,Pocilloporidae,Cnidaria,Anthozoa,Scleractinia,,,Madracis sp. : Pocilloporidae : Scleractinia : Anthozoa : Cnidaria,,,,,"Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Pocilloporidae",Corals,,2,,,30158,"Lang, J.",8 Jul 1976 (10 JUL 1976),,North Atlantic Ocean,Caribbean Sea,,Cayman Islands,,,,Grand Cayman,19.3667,-81.2233,,,,,,,875 to 900,,,,E-5-C-76,,,,,,,,,,,3/29/2017 16:49,http://n2t.net/ark:/65665/3103db72c-b5f0-4ff9-a5db-e58c08f346d4
USNM 1123404,Specimen/Lot,Madracis sp.,Pocilloporidae,Cnidaria,Anthozoa,Scleractinia,"Cairns, Stephen D., Smithsonian Institution, National Museum of Natural History",,Madracis sp. : Pocilloporidae : Scleractinia : Anthozoa : Cnidaria,,,,,"Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Pocilloporidae",Corals,,3,,,30150,"Lang, J.",7 Jul 1976 (10 JUL 1976),,North Atlantic Ocean,Caribbean Sea,,Cayman Islands,,,,Grand Cayman,19.365,-81.0765,,,,,,,775 to 800,,,,E-5-C-76,,,,,,,,,,,3/29/2017 16:49,http://n2t.net/ark:/65665/31488c916-9392-434b-829e-02e781ddb1de
USNM 1123405,Specimen/Lot,Madracis sp.,Pocilloporidae,Cnidaria,Anthozoa,Scleractinia,,,Madracis sp. : Pocilloporidae : Scleractinia : Anthozoa : Cnidaria,,,,,"Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Pocilloporidae",Corals,,2,,,30176,"Lang, J.",10-Jul-76,,North Atlantic Ocean,Caribbean Sea,,Cayman Islands,,,,Grand Cayman,19.3983,-81.2792,,,,,,,600 to 1250,,,Thin specimen could be Madracis cf. M. myriaster,E-5-C-76,,,,,,,,,,,3/29/2017 16:49,http://n2t.net/ark:/65665/3731291bf-b7a2-4397-a516-bf0c456b4c84
USNM 1123407,Specimen/Lot,Madracis sp.,Pocilloporidae,Cnidaria,Anthozoa,Scleractinia,,,Madracis sp. : Pocilloporidae : Scleractinia : Anthozoa : Cnidaria,,,,,"Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Pocilloporidae",Corals,,1,,,875,,6-Jul-69,,North Atlantic Ocean,Caribbean Sea,,St. Vincent and the Grenadines,,,,"St. Vincent, East of",13.17,-61.0917,,,Pillsbury R/V,6907,,,108 to 159,,,,P875,,,,,,,,,,,11/18/2014 15:28,http://n2t.net/ark:/65665/37cf06bf3-88e8-4775-ba03-66d45b60de23
USNM 1123408,Specimen/Lot,Madracis sp.,Pocilloporidae,Cnidaria,Anthozoa,Scleractinia,,,Madracis sp. : Pocilloporidae : Scleractinia : Anthozoa : Cnidaria,,,,,"Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Pocilloporidae",Corals,,2,,,1554,National Marine Fisheries Service,25-May-64,,North Atlantic Ocean,,,United States,Florida,,,Off E Coast,26.5183,-80.0233,,,Gosnold R/V,45,,,5,,,,,,,,,,,,,,,6/12/2017 20:02,http://n2t.net/ark:/65665/339b03b1b-c47d-443b-ba5a-5986c31e8b31
USNM 1123410,Specimen/Lot,Madracis sp.,Pocilloporidae,Cnidaria,Anthozoa,Scleractinia,,,Madracis sp. : Pocilloporidae : Scleractinia : Anthozoa : Cnidaria,,,,,"Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Pocilloporidae",Corals,,2,,,42,,29-Apr-63,Dredge,North Atlantic Ocean,,,Guyana,,,,Near Wakenaam Island,7.4167,-58.3333,,Equalant Cruise,Chain R/V,35,,,,,,,,,248215,,,,,,,,,11/18/2014 15:28,http://n2t.net/ark:/65665/33321ca74-bb5e-4587-8447-ddaafe803fa9
USNM 1123411,Specimen/Lot,Madracis sp.,Pocilloporidae,Cnidaria,Anthozoa,Scleractinia,"Cairns, Stephen D., Smithsonian Institution, National Museum of Natural History",,Madracis sp. : Pocilloporidae : Scleractinia : Anthozoa : Cnidaria,,,,,"Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Pocilloporidae",Corals,,5,,,3494,,3-Nov-61,,North Atlantic Ocean,,,Bahamas,,,,Exuma Sound,23.6,-75.4167,,,Silver Bay R/V,,,,183 to 366,,,,,,,,,,,,,,,11/18/2014 15:28,http://n2t.net/ark:/65665/3925bccf5-e8f1-44d0-84e9-a55ab3f626a9
USNM 1123412,Specimen/Lot,Madracis sp.,Pocilloporidae,Cnidaria,Anthozoa,Scleractinia,,,Madracis sp. : Pocilloporidae : Scleractinia : Anthozoa : Cnidaria,,,,,"Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Pocilloporidae",Corals,,1,,,2586,,7-Sep-89,Submersible,North Atlantic Ocean,Gulf of Mexico,,United States,Louisiana,,,Green Canyon,27.7358,-91.1222,,,Johnson Sea Link I DSR/V,,,,183,,,,,,388965,,,,,,,,,11/18/2014 15:28,http://n2t.net/ark:/65665/3e18fc4fc-63e8-4b70-8116-96611ab91839
USNM 1123414,Specimen/Lot,Madracis sp.,Pocilloporidae,Cnidaria,Anthozoa,Scleractinia,,,Madracis sp. : Pocilloporidae : Scleractinia : Anthozoa : Cnidaria,,,,,"Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Pocilloporidae",Corals,USAP project; Sub Antarctic collection,1,,,222,Lamont-Doherty Geological Observatory,24-Nov-63,Net - Plankton,South Pacific Ocean,,,Chile,,,,,-58.12,-79.22,,USAP,Eltanin R/V,10,,,10,,,,USARP/EL/10/222/LGO,,,,,,,,,,,3/29/2017 16:47,http://n2t.net/ark:/65665/301554ac8-bdc1-461e-b827-f74afb4ab11e
USNM 1153988,Specimen/Lot,Madracis sp.,Pocilloporidae,Cnidaria,Anthozoa,Scleractinia,"Cairns, Stephen D., Smithsonian Institution, National Museum of Natural History",Mar-11,Madracis sp. : Pocilloporidae : Scleractinia : Anthozoa : Cnidaria,,,,,"Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Pocilloporidae",Corals,,1,,,DW 2042,"Lozouet, S.; Richer De Forges, B.",23-Oct-03,Dredge - Waren,South Pacific Ocean,Coral Sea,,New Caledonia,,,,,-23.68,168.02,,NORFOLK2,Alis N/O,,,,235 to 245,,,,,,2031629,,,,,,,,,3/29/2017 17:02,http://n2t.net/ark:/65665/313891cca-b783-4229-b206-f00a0ff2cb60
USNM 1164636,Specimen/Lot,Madracis sp.,Pocilloporidae,Cnidaria,Anthozoa,Scleractinia,"Cairns, Stephen D., (IZ), Smithsonian Institution - National Museum of Natural History (UNITED STATES)",Nov-11,Madracis sp. : Pocilloporidae : Scleractinia : Anthozoa : Cnidaria,,,,,"Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Pocilloporidae",Corals,,3,,,,"Baco-Taylor, A.",23-Oct-11,,North Pacific Ocean,,,United States,Hawaii,,,Gardner Pinnacles,24.8321,-167.883,,Necker Ridge Cruise,Pisces IV DSR/V,P4-265,,,208,,,,P4-265-14,,2058710,,,,,,,,,3/29/2017 17:02,http://n2t.net/ark:/65665/32e523742-e7a9-42e8-9da1-0a5033d0973e
USNM 7588,Specimen/Lot,Madracis sp.,Pocilloporidae,Cnidaria,Anthozoa,Scleractinia,,,Madracis sp. : Pocilloporidae : Scleractinia : Anthozoa : Cnidaria,,,,,"Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Pocilloporidae",Corals,,1,,,2147,United States Fish Commission,2 Apr 1884,Tangle - Bar,North Atlantic Ocean,Caribbean Sea,,Panama,Canal Zone,,,"Panama Canal, East Canal",9.5389,-79.9125,,,Albatross R/V,,,,62,,,,USFC/A2147,,,,,,,,,,,3/29/2017 16:47,http://n2t.net/ark:/65665/307724c17-5d70-4424-805e-b5d5d932c6a3
USNM 7597,Specimen/Lot,Madracis sp.,Pocilloporidae,Cnidaria,Anthozoa,Scleractinia,,,Madracis sp. : Pocilloporidae : Scleractinia : Anthozoa : Cnidaria,,,,,"Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Pocilloporidae",Corals,,2,,,2136,United States Fish Commission,29 Feb 1884,Tangle - Bar,North Atlantic Ocean,Caribbean Sea,,Jamaica,,,,"Albatross Bank, Morant Cay",17.7278,-75.6403,,,Albatross R/V,,,,95,,,,USFC/A2136,,,,,,,,,,,3/29/2017 16:47,http://n2t.net/ark:/65665/354e0413a-3b95-432a-b93d-f809da2bf501
USNM 1424304,Specimen/Lot,Madracis sp.,Pocilloporidae,Cnidaria,Anthozoa,Scleractinia,"Cairns, Stephen D., (IZ), Smithsonian Institution - National Museum of Natural History (UNITED STATES)",Nov-16,Madracis sp. : Pocilloporidae : Scleractinia : Anthozoa : Cnidaria,,,,,"Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Pocilloporidae",Corals,,1,,,,"Stearne, H. T.",1964,,North Pacific Ocean,,,United States,Hawaii,,,"Oahu, Lahaina, shelf off",,,,,,,,,27,,,,,,,,,,,,,,,10/30/2017 10:29,http://n2t.net/ark:/65665/3ad7265cd-a0a4-4697-bdce-09ced253525b
USNM 1431178,Genetic Sample,Madracis sp.,Pocilloporidae,Cnidaria,Anthozoa,Scleractinia,"Paulay, Gustav, University of Florida (UNITED STATES)",2009,Madracis sp. : Pocilloporidae : Scleractinia : Anthozoa : Cnidaria,,,,,"Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Pocilloporidae",Corals,Moorea Biocode; MBIO,1,,,BIZ-063,"Lotufo, T.; Paulay, G.",29-Oct-09,Hand,South Pacific Ocean,,,French Polynesia,,,,"Society Islands, Moorea, West of Cook's Bay pass, toward Hilton",-17.4757,-149.838,,,,,,,12 to 15,,,,MBIO/BIZ-063,Collector's Specimen Number : BMOO-06936; Biocode Number : MBIO30868; Biocode Tissue Number : MBIO30868.1; Collector's Event ID : BIZ-063; Biocode Event ID : 5572; Biocode Guid : http://n2t.net/ark:/21547/Q2MBIO30868.1,2074611,"DNA, RNA, Proteins/Unknown DNA, RNA, or Protein",AF7FF70,UF:Cnidaria 6815,,,,No,,9/9/2018 14:41,http://n2t.net/ark:/65665/3c44ad80a-4da1-4784-ae08-cd1c95a70c71
USNM 1434091,Genetic Sample,Madracis sp.,Pocilloporidae,Cnidaria,Anthozoa,Scleractinia,,,Madracis sp. : Pocilloporidae : Scleractinia : Anthozoa : Cnidaria,,,,,"Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Pocilloporidae",Corals,Moorea Biocode; MBIO; Global Genome Initiative,1,,,BIZ-787,BioCode IZ team,2-Feb-12,,South Pacific Ocean,,,French Polynesia,,,,"Society Islands, Moorea, north of Vaiare Pass, off Sofitel",-17.5044,-149.758,,,,,,deep rubble,5 to 22,,,"originally labeled BIZ-774, corrected to 787 from photos; these were processed late hence mistake, Specimen Min-Max Depth in meters: 20-22",MBIO/BIZ-787,Collector's Specimen Number : BMOO-17991; Biocode Number : MBIO59548; Biocode Tissue Number : MBIO59548.1; Collector's Event ID : BIZ-787; Biocode Event ID : 9801; Biocode Guid : http://n2t.net/ark:/21547/Q2MBIO59548.1,2076158,"DNA, RNA, Proteins/Unknown DNA, RNA, or Protein",AG4MT70,UF:Cnidaria 8448,,,,No,,10/14/2021 13:04,http://n2t.net/ark:/65665/372808918-bc61-426d-91e3-b3362e6f7298
USNM 1434715,Genetic Sample,Madracis sp.,Pocilloporidae,Cnidaria,Anthozoa,Scleractinia,,,Madracis sp. : Pocilloporidae : Scleractinia : Anthozoa : Cnidaria,,,,,"Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Pocilloporidae",Corals,Moorea Biocode; MBIO; Global Genome Initiative,1,,,BIZ-823,"Pyle, R.; Earle, J.; Pence, D.; Whitten, R.",7-Feb-12,rubble cracking,South Pacific Ocean,,,French Polynesia,,,,"Society Islands, Moorea, north of Vaiare Pass, off Sofitel",-17.5044,-149.758,,,,,,,54,,,,MBIO/BIZ-823,Collector's Specimen Number : BMOO-18884; Biocode Number : MBIO60483; Biocode Tissue Number : MBIO60483.1; Collector's Event ID : BIZ-823; Biocode Event ID : 9565; Biocode Guid : http://n2t.net/ark:/21547/Q2MBIO60483.1,2076158,"DNA, RNA, Proteins/Unknown DNA, RNA, or Protein",AG4MW54,UF:Cnidaria 8453,,,,No,,10/14/2021 13:04,http://n2t.net/ark:/65665/344b684d7-deae-41e8-8df8-c7681f669bb6
USNM 1510584,Specimen/Lot,Madracis sp.,Pocilloporidae,Cnidaria,Anthozoa,Scleractinia,"Budd, Ann F., University of Iowa (UNITED STATES)",1998,Madracis sp. : Pocilloporidae : Scleractinia : Anthozoa : Cnidaria,,,,,"Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Pocilloporidae",Corals,,4 Fragment(s),,,AB94-64,"Budd, A. F.",1994,,,,,Jamaica,,,Port Antonio,"Manchioneal Formation, Port Antonio, Folly Pt(M3)-stop 4",18.1854,-76.4382,,,,,,,,,Late Pliocene - Early Pleistocene,,,Other Number : 4293; field number : AB94-64,2083565,,,,,,,,,11/8/2018 18:26,http://n2t.net/ark:/65665/3e4ceda11-1165-45b6-92c1-13c9ccf4c7f0
